"DOY","State","name","value"
49,"New South Wales","X20052006",78
49,"New South Wales","X20062007",53
49,"New South Wales","X20072008",2
49,"New South Wales","X20082009",15
49,"New South Wales","X20092010",55
49,"New South Wales","X20102011",28
49,"New South Wales","X20112012",5
49,"New South Wales","X20122013",54
49,"New South Wales","X20132014",44
49,"New South Wales","X20142015",1
49,"New South Wales","X20152016",48
49,"New South Wales","X20162017",31
49,"New South Wales","X20172018",149
49,"New South Wales","X20182019",127
49,"New South Wales","X20192020",43
50,"New South Wales","X20022003",38
50,"New South Wales","X20032004",44
50,"New South Wales","X20042005",14
50,"New South Wales","X20052006",47
50,"New South Wales","X20062007",35
50,"New South Wales","X20072008",2
50,"New South Wales","X20082009",40
50,"New South Wales","X20092010",81
50,"New South Wales","X20102011",9
50,"New South Wales","X20112012",0.1
50,"New South Wales","X20122013",60
50,"New South Wales","X20132014",21
50,"New South Wales","X20142015",4
50,"New South Wales","X20152016",30
50,"New South Wales","X20162017",51
50,"New South Wales","X20172018",42
50,"New South Wales","X20182019",110
50,"New South Wales","X20192020",88
51,"New South Wales","X20022003",63
51,"New South Wales","X20032004",22
51,"New South Wales","X20042005",14
51,"New South Wales","X20052006",0.1
51,"New South Wales","X20062007",83
51,"New South Wales","X20072008",1
51,"New South Wales","X20082009",73
51,"New South Wales","X20092010",30
51,"New South Wales","X20102011",17
51,"New South Wales","X20112012",2
51,"New South Wales","X20122013",18
51,"New South Wales","X20132014",48
51,"New South Wales","X20142015",11
51,"New South Wales","X20152016",74
51,"New South Wales","X20162017",12
51,"New South Wales","X20172018",57
51,"New South Wales","X20182019",123
51,"New South Wales","X20192020",94
52,"New South Wales","X20022003",18
52,"New South Wales","X20032004",4
52,"New South Wales","X20042005",35
52,"New South Wales","X20052006",50
52,"New South Wales","X20062007",75
52,"New South Wales","X20072008",29
52,"New South Wales","X20082009",89
52,"New South Wales","X20092010",16
52,"New South Wales","X20102011",9
52,"New South Wales","X20112012",10
52,"New South Wales","X20122013",43
52,"New South Wales","X20132014",66
52,"New South Wales","X20142015",6
52,"New South Wales","X20152016",20
52,"New South Wales","X20162017",18
52,"New South Wales","X20172018",9
52,"New South Wales","X20182019",182
52,"New South Wales","X20192020",69
53,"New South Wales","X20022003",19
53,"New South Wales","X20032004",29
53,"New South Wales","X20042005",63
53,"New South Wales","X20052006",51
53,"New South Wales","X20062007",162
53,"New South Wales","X20072008",10
53,"New South Wales","X20082009",3
53,"New South Wales","X20092010",24
53,"New South Wales","X20102011",55
53,"New South Wales","X20112012",16
53,"New South Wales","X20122013",40
53,"New South Wales","X20132014",26
53,"New South Wales","X20142015",19
53,"New South Wales","X20152016",58
53,"New South Wales","X20162017",11
53,"New South Wales","X20172018",94
53,"New South Wales","X20182019",97
53,"New South Wales","X20192020",47
54,"New South Wales","X20022003",48
54,"New South Wales","X20032004",1
54,"New South Wales","X20042005",28
54,"New South Wales","X20052006",58
54,"New South Wales","X20062007",88
54,"New South Wales","X20072008",6
54,"New South Wales","X20082009",12
54,"New South Wales","X20092010",84
54,"New South Wales","X20102011",0.1
54,"New South Wales","X20112012",31
54,"New South Wales","X20122013",28
54,"New South Wales","X20132014",106
54,"New South Wales","X20142015",4
54,"New South Wales","X20152016",10
54,"New South Wales","X20162017",3
54,"New South Wales","X20172018",113
54,"New South Wales","X20182019",58
54,"New South Wales","X20192020",45
55,"New South Wales","X20022003",40
55,"New South Wales","X20032004",2
55,"New South Wales","X20042005",48
55,"New South Wales","X20052006",81
55,"New South Wales","X20062007",82
55,"New South Wales","X20072008",17
55,"New South Wales","X20082009",16
55,"New South Wales","X20092010",66
55,"New South Wales","X20102011",9
55,"New South Wales","X20112012",28
55,"New South Wales","X20122013",17
55,"New South Wales","X20132014",69
55,"New South Wales","X20142015",15
55,"New South Wales","X20152016",1
55,"New South Wales","X20162017",3
55,"New South Wales","X20172018",77
55,"New South Wales","X20182019",83
55,"New South Wales","X20192020",58
56,"New South Wales","X20022003",30
56,"New South Wales","X20032004",20
56,"New South Wales","X20042005",74
56,"New South Wales","X20052006",37
56,"New South Wales","X20062007",121
56,"New South Wales","X20072008",6
56,"New South Wales","X20082009",21
56,"New South Wales","X20092010",187
56,"New South Wales","X20102011",15
56,"New South Wales","X20112012",45
56,"New South Wales","X20122013",25
56,"New South Wales","X20132014",89
56,"New South Wales","X20142015",11
56,"New South Wales","X20152016",3
56,"New South Wales","X20162017",0.1
56,"New South Wales","X20172018",41
56,"New South Wales","X20182019",14
56,"New South Wales","X20192020",41
57,"New South Wales","X20022003",48
57,"New South Wales","X20032004",25
57,"New South Wales","X20042005",97
57,"New South Wales","X20052006",91
57,"New South Wales","X20062007",25
57,"New South Wales","X20072008",29
57,"New South Wales","X20082009",28
57,"New South Wales","X20092010",165
57,"New South Wales","X20102011",12
57,"New South Wales","X20112012",34
57,"New South Wales","X20122013",27
57,"New South Wales","X20132014",85
57,"New South Wales","X20142015",6
57,"New South Wales","X20152016",7
57,"New South Wales","X20162017",0.1
57,"New South Wales","X20172018",46
57,"New South Wales","X20182019",10
57,"New South Wales","X20192020",54
58,"New South Wales","X20022003",34
58,"New South Wales","X20032004",41
58,"New South Wales","X20042005",39
58,"New South Wales","X20052006",34
58,"New South Wales","X20062007",22
58,"New South Wales","X20072008",32
58,"New South Wales","X20082009",57
58,"New South Wales","X20092010",87
58,"New South Wales","X20102011",11
58,"New South Wales","X20112012",12
58,"New South Wales","X20122013",21
58,"New South Wales","X20132014",77
58,"New South Wales","X20142015",18
58,"New South Wales","X20152016",1
58,"New South Wales","X20162017",8
58,"New South Wales","X20172018",65
58,"New South Wales","X20182019",45
58,"New South Wales","X20192020",72
59,"New South Wales","X20022003",48
59,"New South Wales","X20032004",115
59,"New South Wales","X20042005",41
59,"New South Wales","X20052006",43
59,"New South Wales","X20062007",41
59,"New South Wales","X20072008",41
59,"New South Wales","X20082009",40
59,"New South Wales","X20092010",226
59,"New South Wales","X20102011",29
59,"New South Wales","X20112012",23
59,"New South Wales","X20122013",44
59,"New South Wales","X20132014",149
59,"New South Wales","X20142015",13
59,"New South Wales","X20152016",13
59,"New South Wales","X20162017",13
59,"New South Wales","X20172018",111
59,"New South Wales","X20182019",32
59,"New South Wales","X20192020",74
60,"New South Wales","X20022003",49
60,"New South Wales","X20032004",39
60,"New South Wales","X20042005",39
60,"New South Wales","X20052006",60
60,"New South Wales","X20062007",13
60,"New South Wales","X20072008",16
60,"New South Wales","X20082009",27
60,"New South Wales","X20092010",23
60,"New South Wales","X20102011",36
60,"New South Wales","X20112012",12
60,"New South Wales","X20122013",50
60,"New South Wales","X20132014",32
60,"New South Wales","X20142015",27
60,"New South Wales","X20152016",9
60,"New South Wales","X20162017",13
60,"New South Wales","X20172018",137
60,"New South Wales","X20182019",82
60,"New South Wales","X20192020",36
61,"New South Wales","X20022003",51
61,"New South Wales","X20032004",66
61,"New South Wales","X20042005",13
61,"New South Wales","X20052006",16
61,"New South Wales","X20062007",29
61,"New South Wales","X20072008",74
61,"New South Wales","X20082009",28
61,"New South Wales","X20092010",48
61,"New South Wales","X20102011",31
61,"New South Wales","X20112012",31
61,"New South Wales","X20122013",69
61,"New South Wales","X20132014",105
61,"New South Wales","X20142015",13
61,"New South Wales","X20152016",16
61,"New South Wales","X20162017",17
61,"New South Wales","X20172018",94
61,"New South Wales","X20182019",17
61,"New South Wales","X20192020",42
62,"New South Wales","X20022003",10
62,"New South Wales","X20032004",31
62,"New South Wales","X20042005",48
62,"New South Wales","X20052006",36
62,"New South Wales","X20062007",23
62,"New South Wales","X20072008",37
62,"New South Wales","X20082009",1
62,"New South Wales","X20092010",54
62,"New South Wales","X20102011",84
62,"New South Wales","X20112012",20
62,"New South Wales","X20122013",51
62,"New South Wales","X20132014",30
62,"New South Wales","X20142015",58
62,"New South Wales","X20152016",19
62,"New South Wales","X20162017",3
62,"New South Wales","X20172018",73
62,"New South Wales","X20182019",16
62,"New South Wales","X20192020",20
63,"New South Wales","X20022003",37
63,"New South Wales","X20032004",46
63,"New South Wales","X20042005",5
63,"New South Wales","X20052006",48
63,"New South Wales","X20062007",27
63,"New South Wales","X20072008",38
63,"New South Wales","X20082009",6
63,"New South Wales","X20092010",52
63,"New South Wales","X20102011",42
63,"New South Wales","X20112012",25
63,"New South Wales","X20122013",54
63,"New South Wales","X20132014",78
63,"New South Wales","X20142015",6
63,"New South Wales","X20152016",38
63,"New South Wales","X20162017",0.1
63,"New South Wales","X20172018",96
63,"New South Wales","X20182019",10
63,"New South Wales","X20192020",9
64,"New South Wales","X20022003",26
64,"New South Wales","X20032004",34
64,"New South Wales","X20042005",6
64,"New South Wales","X20052006",31
64,"New South Wales","X20062007",18
64,"New South Wales","X20072008",16
64,"New South Wales","X20082009",9
64,"New South Wales","X20092010",60
64,"New South Wales","X20102011",76
64,"New South Wales","X20112012",56
64,"New South Wales","X20122013",71
64,"New South Wales","X20132014",67
64,"New South Wales","X20142015",5
64,"New South Wales","X20152016",12
64,"New South Wales","X20162017",2
64,"New South Wales","X20172018",40
64,"New South Wales","X20182019",7
64,"New South Wales","X20192020",34
65,"New South Wales","X20022003",38
65,"New South Wales","X20032004",79
65,"New South Wales","X20042005",15
65,"New South Wales","X20052006",6
65,"New South Wales","X20062007",11
65,"New South Wales","X20072008",42
65,"New South Wales","X20082009",9
65,"New South Wales","X20092010",1
65,"New South Wales","X20102011",2
65,"New South Wales","X20112012",36
65,"New South Wales","X20122013",35
65,"New South Wales","X20132014",61
65,"New South Wales","X20142015",24
65,"New South Wales","X20152016",3
65,"New South Wales","X20162017",5
65,"New South Wales","X20172018",86
65,"New South Wales","X20182019",29
65,"New South Wales","X20192020",89
66,"New South Wales","X20022003",35
66,"New South Wales","X20032004",139
66,"New South Wales","X20042005",10
66,"New South Wales","X20052006",8
66,"New South Wales","X20062007",30
66,"New South Wales","X20072008",16
66,"New South Wales","X20082009",4
66,"New South Wales","X20092010",1
66,"New South Wales","X20102011",2
66,"New South Wales","X20112012",17
66,"New South Wales","X20122013",118
66,"New South Wales","X20132014",121
66,"New South Wales","X20142015",16
66,"New South Wales","X20152016",14
66,"New South Wales","X20162017",2
66,"New South Wales","X20172018",90
66,"New South Wales","X20182019",7
66,"New South Wales","X20192020",77
67,"New South Wales","X20022003",30
67,"New South Wales","X20032004",102
67,"New South Wales","X20042005",6
67,"New South Wales","X20052006",6
67,"New South Wales","X20062007",51
67,"New South Wales","X20072008",20
67,"New South Wales","X20082009",2
67,"New South Wales","X20092010",16
67,"New South Wales","X20102011",4
67,"New South Wales","X20112012",32
67,"New South Wales","X20122013",132
67,"New South Wales","X20132014",56
67,"New South Wales","X20142015",21
67,"New South Wales","X20152016",7
67,"New South Wales","X20162017",5
67,"New South Wales","X20172018",158
67,"New South Wales","X20182019",39
67,"New South Wales","X20192020",38
68,"New South Wales","X20022003",11
68,"New South Wales","X20032004",143
68,"New South Wales","X20042005",8
68,"New South Wales","X20052006",16
68,"New South Wales","X20062007",23
68,"New South Wales","X20072008",6
68,"New South Wales","X20082009",2
68,"New South Wales","X20092010",13
68,"New South Wales","X20102011",5
68,"New South Wales","X20112012",37
68,"New South Wales","X20122013",107
68,"New South Wales","X20132014",64
68,"New South Wales","X20142015",24
68,"New South Wales","X20152016",0.1
68,"New South Wales","X20162017",15
68,"New South Wales","X20172018",128
68,"New South Wales","X20182019",4
68,"New South Wales","X20192020",426
69,"New South Wales","X20022003",27
69,"New South Wales","X20032004",83
69,"New South Wales","X20042005",30
69,"New South Wales","X20052006",44
69,"New South Wales","X20062007",14
69,"New South Wales","X20072008",20
69,"New South Wales","X20082009",3
69,"New South Wales","X20092010",4
69,"New South Wales","X20102011",16
69,"New South Wales","X20112012",40
69,"New South Wales","X20122013",68
69,"New South Wales","X20132014",59
69,"New South Wales","X20142015",33
69,"New South Wales","X20152016",18
69,"New South Wales","X20162017",6
69,"New South Wales","X20172018",95
69,"New South Wales","X20182019",26
69,"New South Wales","X20192020",477
70,"New South Wales","X20022003",33
70,"New South Wales","X20032004",83
70,"New South Wales","X20042005",9
70,"New South Wales","X20052006",37
70,"New South Wales","X20062007",20
70,"New South Wales","X20072008",8
70,"New South Wales","X20082009",7
70,"New South Wales","X20092010",15
70,"New South Wales","X20102011",8
70,"New South Wales","X20112012",11
70,"New South Wales","X20122013",108
70,"New South Wales","X20132014",45
70,"New South Wales","X20142015",35
70,"New South Wales","X20152016",34
70,"New South Wales","X20162017",6
70,"New South Wales","X20172018",69
70,"New South Wales","X20182019",14
70,"New South Wales","X20192020",364
