"Date","name","value","DateNum"
"2019-08-25","BRINGELLY",57,24
"2019-08-25","CHULLORA",55,24
"2019-08-25","EARLWOOD",50,24
"2019-08-25","WYONG",51,24
"2019-08-25","CARRINGTON",74,24
"2019-08-25","STOCKTON",106,24
"2019-08-25","NEWCASTLE",70,24
"2019-08-25","BERESFIELD",59,24
"2019-08-25","TAMWORTH",70,24
"2019-08-25","WOLLONGONG",43,24
"2019-08-25","RICHMOND",52,24
"2019-08-25","BARGO",42,24
"2019-08-25","ALBURY",32,24
"2019-08-25","BATHURST",47,24
"2019-08-25","OAKDALE",42,24
"2019-08-25","PROSPECT",58,24
"2019-08-25","SINGLETON",60,24
"2019-08-25","CAMBERWELL",100,24
"2019-08-25","BULGA",62,24
"2019-08-25","WYBONG",55,24
"2019-08-25","ABERDEEN",57,24
"2019-08-25","WARKWORTH",69,24
"2019-08-25","CAMDEN",43,24
"2019-08-25","NARRABRI",38,24
"2019-08-25","GUNNEDAH",47,24
"2019-08-25","ARMIDALE",226,24
"2019-08-25","ORANGE",88,24
"2019-08-25","GOULBURN",-1,24
"2019-08-26","RANDWICK",39,25
"2019-08-26","LIVERPOOL",25,25
"2019-08-26","BRINGELLY",31,25
"2019-08-26","CHULLORA",31,25
"2019-08-26","EARLWOOD",37,25
"2019-08-26","WYONG",34,25
"2019-08-26","CARRINGTON",32,25
"2019-08-26","STOCKTON",41,25
"2019-08-26","NEWCASTLE",33,25
"2019-08-26","BERESFIELD",33,25
"2019-08-26","TAMWORTH",66,25
"2019-08-26","WOLLONGONG",19,25
"2019-08-26","RICHMOND",41,25
"2019-08-26","BARGO",36,25
"2019-08-26","ALBURY",33,25
"2019-08-26","BATHURST",38,25
"2019-08-26","OAKDALE",37,25
"2019-08-26","PROSPECT",26,25
"2019-08-26","SINGLETON",46,25
"2019-08-26","CAMBERWELL",48,25
"2019-08-26","BULGA",36,25
"2019-08-26","WYBONG",80,25
"2019-08-26","ABERDEEN",65,25
"2019-08-26","WARKWORTH",76,25
"2019-08-26","CAMDEN",35,25
"2019-08-26","NARRABRI",29,25
"2019-08-26","GUNNEDAH",45,25
"2019-08-26","ARMIDALE",114,25
"2019-08-26","ORANGE",34,25
"2019-08-26","GOULBURN",-1,25
"2019-08-27","RANDWICK",40,26
"2019-08-27","LIVERPOOL",20,26
"2019-08-27","BRINGELLY",38,26
"2019-08-27","CHULLORA",35,26
"2019-08-27","EARLWOOD",36,26
"2019-08-27","WYONG",39,26
"2019-08-27","CARRINGTON",24,26
"2019-08-27","STOCKTON",29,26
"2019-08-27","NEWCASTLE",26,26
"2019-08-27","BERESFIELD",42,26
"2019-08-27","TAMWORTH",72,26
"2019-08-27","WOLLONGONG",21,26
"2019-08-27","RICHMOND",38,26
"2019-08-27","BARGO",37,26
"2019-08-27","ALBURY",34,26
"2019-08-27","BATHURST",29,26
"2019-08-27","OAKDALE",36,26
"2019-08-27","PROSPECT",36,26
"2019-08-27","SINGLETON",30,26
"2019-08-27","CAMBERWELL",36,26
"2019-08-27","BULGA",34,26
"2019-08-27","WYBONG",55,26
"2019-08-27","ABERDEEN",48,26
"2019-08-27","WARKWORTH",40,26
"2019-08-27","CAMDEN",37,26
"2019-08-27","NARRABRI",37,26
"2019-08-27","GUNNEDAH",42,26
"2019-08-27","ARMIDALE",120,26
"2019-08-27","ORANGE",53,26
"2019-08-27","GOULBURN",-1,26
"2019-08-28","RANDWICK",39,27
"2019-08-28","LIVERPOOL",45,27
"2019-08-28","BRINGELLY",42,27
"2019-08-28","CHULLORA",40,27
"2019-08-28","EARLWOOD",39,27
"2019-08-28","WYONG",43,27
"2019-08-28","CARRINGTON",35,27
"2019-08-28","STOCKTON",44,27
"2019-08-28","NEWCASTLE",27,27
"2019-08-28","BERESFIELD",42,27
"2019-08-28","TAMWORTH",56,27
"2019-08-28","WOLLONGONG",20,27
"2019-08-28","RICHMOND",48,27
"2019-08-28","BARGO",41,27
"2019-08-28","ALBURY",27,27
"2019-08-28","BATHURST",31,27
"2019-08-28","OAKDALE",42,27
"2019-08-28","PROSPECT",43,27
"2019-08-28","SINGLETON",35,27
"2019-08-28","CAMBERWELL",61,27
"2019-08-28","BULGA",26,27
"2019-08-28","WYBONG",27,27
"2019-08-28","ABERDEEN",45,27
"2019-08-28","WARKWORTH",39,27
"2019-08-28","CAMDEN",41,27
"2019-08-28","NARRABRI",30,27
"2019-08-28","GUNNEDAH",44,27
"2019-08-28","ARMIDALE",149,27
"2019-08-28","ORANGE",48,27
"2019-08-28","GOULBURN",-1,27
"2019-08-29","RANDWICK",38,28
"2019-08-29","LIVERPOOL",26,28
"2019-08-29","BRINGELLY",34,28
"2019-08-29","CHULLORA",28,28
"2019-08-29","EARLWOOD",36,28
"2019-08-29","WYONG",29,28
"2019-08-29","CARRINGTON",29,28
"2019-08-29","STOCKTON",35,28
"2019-08-29","NEWCASTLE",21,28
"2019-08-29","BERESFIELD",31,28
"2019-08-29","TAMWORTH",55,28
"2019-08-29","WOLLONGONG",26,28
"2019-08-29","RICHMOND",37,28
"2019-08-29","BARGO",34,28
"2019-08-29","ALBURY",20,28
"2019-08-29","BATHURST",31,28
"2019-08-29","OAKDALE",36,28
"2019-08-29","PROSPECT",28,28
"2019-08-29","SINGLETON",52,28
"2019-08-29","CAMBERWELL",67,28
"2019-08-29","BULGA",30,28
"2019-08-29","WYBONG",29,28
"2019-08-29","ABERDEEN",56,28
"2019-08-29","WARKWORTH",42,28
"2019-08-29","CAMDEN",36,28
"2019-08-29","NARRABRI",19,28
"2019-08-29","GUNNEDAH",43,28
"2019-08-29","ARMIDALE",50,28
"2019-08-29","ORANGE",32,28
"2019-08-29","GOULBURN",-1,28
"2019-08-30","RANDWICK",41,29
"2019-08-30","LIVERPOOL",22,29
"2019-08-30","BRINGELLY",38,29
"2019-08-30","CHULLORA",32,29
"2019-08-30","EARLWOOD",39,29
"2019-08-30","WYONG",40,29
"2019-08-30","CARRINGTON",19,29
"2019-08-30","STOCKTON",25,29
"2019-08-30","NEWCASTLE",22,29
"2019-08-30","BERESFIELD",31,29
"2019-08-30","TAMWORTH",32,29
"2019-08-30","WOLLONGONG",26,29
"2019-08-30","RICHMOND",36,29
"2019-08-30","BARGO",36,29
"2019-08-30","ALBURY",25,29
"2019-08-30","BATHURST",17,29
"2019-08-30","OAKDALE",39,29
"2019-08-30","PROSPECT",33,29
"2019-08-30","SINGLETON",20,29
"2019-08-30","CAMBERWELL",18,29
"2019-08-30","BULGA",8,29
"2019-08-30","WYBONG",11,29
"2019-08-30","ABERDEEN",21,29
"2019-08-30","WARKWORTH",11,29
"2019-08-30","CAMDEN",40,29
"2019-08-30","NARRABRI",24,29
"2019-08-30","GUNNEDAH",43,29
"2019-08-30","ARMIDALE",36,29
"2019-08-30","ORANGE",17,29
"2019-08-30","GOULBURN",-1,29
"2019-08-31","RANDWICK",41,30
"2019-08-31","LIVERPOOL",26,30
"2019-08-31","BRINGELLY",38,30
"2019-08-31","CHULLORA",36,30
"2019-08-31","EARLWOOD",37,30
"2019-08-31","WYONG",35,30
"2019-08-31","CARRINGTON",21,30
"2019-08-31","STOCKTON",31,30
"2019-08-31","NEWCASTLE",25,30
"2019-08-31","BERESFIELD",29,30
"2019-08-31","TAMWORTH",29,30
"2019-08-31","WOLLONGONG",25,30
"2019-08-31","RICHMOND",40,30
"2019-08-31","BARGO",38,30
"2019-08-31","ALBURY",35,30
"2019-08-31","BATHURST",21,30
"2019-08-31","OAKDALE",41,30
"2019-08-31","PROSPECT",37,30
"2019-08-31","SINGLETON",15,30
"2019-08-31","CAMBERWELL",19,30
"2019-08-31","BULGA",11,30
"2019-08-31","WYBONG",11,30
"2019-08-31","ABERDEEN",16,30
"2019-08-31","WARKWORTH",12,30
"2019-08-31","CAMDEN",39,30
"2019-08-31","NARRABRI",14,30
"2019-08-31","GUNNEDAH",44,30
"2019-08-31","ARMIDALE",80,30
"2019-08-31","ORANGE",62,30
"2019-08-31","GOULBURN",-1,30
"2019-09-01","RANDWICK",45,31
"2019-09-01","LIVERPOOL",30,31
"2019-09-01","BRINGELLY",40,31
"2019-09-01","CHULLORA",46,31
"2019-09-01","EARLWOOD",45,31
"2019-09-01","WYONG",44,31
"2019-09-01","CARRINGTON",32,31
"2019-09-01","STOCKTON",63,31
"2019-09-01","NEWCASTLE",33,31
"2019-09-01","BERESFIELD",40,31
"2019-09-01","TAMWORTH",34,31
"2019-09-01","WOLLONGONG",32,31
"2019-09-01","RICHMOND",45,31
"2019-09-01","BARGO",41,31
"2019-09-01","ALBURY",28,31
"2019-09-01","BATHURST",29,31
"2019-09-01","OAKDALE",41,31
"2019-09-01","PROSPECT",47,31
"2019-09-01","SINGLETON",32,31
"2019-09-01","CAMBERWELL",32,31
"2019-09-01","BULGA",34,31
"2019-09-01","WYBONG",13,31
"2019-09-01","ABERDEEN",26,31
"2019-09-01","WARKWORTH",24,31
"2019-09-01","CAMDEN",39,31
"2019-09-01","NARRABRI",16,31
"2019-09-01","GUNNEDAH",48,31
"2019-09-01","ARMIDALE",85,31
"2019-09-01","ORANGE",107,31
"2019-09-01","GOULBURN",-1,31
"2019-09-02","RANDWICK",43,32
"2019-09-02","LIVERPOOL",43,32
"2019-09-02","BRINGELLY",41,32
"2019-09-02","CHULLORA",76,32
"2019-09-02","EARLWOOD",39,32
"2019-09-02","WYONG",42,32
"2019-09-02","CARRINGTON",42,32
"2019-09-02","STOCKTON",52,32
"2019-09-02","NEWCASTLE",40,32
"2019-09-02","BERESFIELD",40,32
"2019-09-02","TAMWORTH",47,32
"2019-09-02","WOLLONGONG",32,32
"2019-09-02","RICHMOND",42,32
"2019-09-02","BARGO",39,32
"2019-09-02","ALBURY",28,32
"2019-09-02","BATHURST",24,32
"2019-09-02","OAKDALE",42,32
"2019-09-02","PROSPECT",40,32
"2019-09-02","SINGLETON",33,32
"2019-09-02","CAMBERWELL",45,32
"2019-09-02","BULGA",26,32
"2019-09-02","WYBONG",25,32
"2019-09-02","ABERDEEN",26,32
"2019-09-02","WARKWORTH",29,32
"2019-09-02","CAMDEN",41,32
"2019-09-02","NARRABRI",20,32
"2019-09-02","GUNNEDAH",43,32
"2019-09-02","ARMIDALE",71,32
"2019-09-02","ORANGE",107,32
"2019-09-02","GOULBURN",-1,32
"2019-09-03","RANDWICK",42,33
"2019-09-03","LIVERPOOL",41,33
"2019-09-03","BRINGELLY",44,33
"2019-09-03","CHULLORA",46,33
"2019-09-03","EARLWOOD",37,33
"2019-09-03","WYONG",49,33
"2019-09-03","CARRINGTON",52,33
"2019-09-03","STOCKTON",71,33
"2019-09-03","NEWCASTLE",33,33
"2019-09-03","BERESFIELD",39,33
"2019-09-03","TAMWORTH",66,33
"2019-09-03","WOLLONGONG",26,33
"2019-09-03","RICHMOND",47,33
"2019-09-03","BARGO",42,33
"2019-09-03","ALBURY",35,33
"2019-09-03","BATHURST",47,33
"2019-09-03","OAKDALE",48,33
"2019-09-03","PROSPECT",39,33
"2019-09-03","SINGLETON",44,33
"2019-09-03","CAMBERWELL",50,33
"2019-09-03","BULGA",37,33
"2019-09-03","WYBONG",31,33
"2019-09-03","ABERDEEN",29,33
"2019-09-03","WARKWORTH",38,33
"2019-09-03","CAMDEN",46,33
"2019-09-03","NARRABRI",21,33
"2019-09-03","GUNNEDAH",38,33
"2019-09-03","ARMIDALE",59,33
"2019-09-03","ORANGE",90,33
"2019-09-03","GOULBURN",-1,33
"2019-09-04","RANDWICK",37,34
"2019-09-04","LIVERPOOL",58,34
"2019-09-04","BRINGELLY",39,34
"2019-09-04","CHULLORA",44,34
"2019-09-04","EARLWOOD",40,34
"2019-09-04","WYONG",42,34
"2019-09-04","CARRINGTON",66,34
"2019-09-04","STOCKTON",94,34
"2019-09-04","NEWCASTLE",49,34
"2019-09-04","BERESFIELD",48,34
"2019-09-04","TAMWORTH",73,34
"2019-09-04","WOLLONGONG",23,34
"2019-09-04","RICHMOND",46,34
"2019-09-04","BARGO",43,34
"2019-09-04","ALBURY",39,34
"2019-09-04","BATHURST",49,34
"2019-09-04","OAKDALE",44,34
"2019-09-04","PROSPECT",41,34
"2019-09-04","SINGLETON",66,34
"2019-09-04","CAMBERWELL",73,34
"2019-09-04","BULGA",36,34
"2019-09-04","WYBONG",35,34
"2019-09-04","ABERDEEN",50,34
"2019-09-04","WARKWORTH",46,34
"2019-09-04","CAMDEN",43,34
"2019-09-04","NARRABRI",31,34
"2019-09-04","GUNNEDAH",41,34
"2019-09-04","ARMIDALE",74,34
"2019-09-04","ORANGE",61,34
"2019-09-04","GOULBURN",-1,34
"2019-09-05","RANDWICK",48,35
"2019-09-05","LIVERPOOL",53,35
"2019-09-05","BRINGELLY",41,35
"2019-09-05","CHULLORA",48,35
"2019-09-05","EARLWOOD",43,35
"2019-09-05","WYONG",44,35
"2019-09-05","CARRINGTON",56,35
"2019-09-05","STOCKTON",73,35
"2019-09-05","NEWCASTLE",48,35
"2019-09-05","BERESFIELD",42,35
"2019-09-05","TAMWORTH",65,35
"2019-09-05","WOLLONGONG",38,35
"2019-09-05","RICHMOND",52,35
"2019-09-05","BARGO",45,35
"2019-09-05","ALBURY",29,35
"2019-09-05","BATHURST",47,35
"2019-09-05","OAKDALE",47,35
"2019-09-05","PROSPECT",44,35
"2019-09-05","SINGLETON",60,35
"2019-09-05","CAMBERWELL",74,35
"2019-09-05","BULGA",51,35
"2019-09-05","WYBONG",48,35
"2019-09-05","ABERDEEN",44,35
"2019-09-05","WARKWORTH",71,35
"2019-09-05","CAMDEN",43,35
"2019-09-05","NARRABRI",39,35
"2019-09-05","GUNNEDAH",41,35
"2019-09-05","ARMIDALE",48,35
"2019-09-05","ORANGE",48,35
"2019-09-05","GOULBURN",-1,35
"2019-09-06","RANDWICK",57,36
"2019-09-06","LIVERPOOL",67,36
"2019-09-06","BRINGELLY",55,36
"2019-09-06","CHULLORA",86,36
"2019-09-06","EARLWOOD",58,36
"2019-09-06","WYONG",92,36
"2019-09-06","CARRINGTON",119,36
"2019-09-06","STOCKTON",140,36
"2019-09-06","NEWCASTLE",111,36
"2019-09-06","BERESFIELD",117,36
"2019-09-06","TAMWORTH",396,36
"2019-09-06","WOLLONGONG",45,36
"2019-09-06","RICHMOND",80,36
"2019-09-06","BARGO",48,36
"2019-09-06","ALBURY",20,36
"2019-09-06","BATHURST",77,36
"2019-09-06","OAKDALE",40,36
"2019-09-06","PROSPECT",73,36
"2019-09-06","SINGLETON",183,36
"2019-09-06","CAMBERWELL",229,36
"2019-09-06","BULGA",148,36
"2019-09-06","WYBONG",178,36
"2019-09-06","ABERDEEN",187,36
"2019-09-06","WARKWORTH",174,36
"2019-09-06","CAMDEN",42,36
"2019-09-06","NARRABRI",339,36
"2019-09-06","GUNNEDAH",308,36
"2019-09-06","ARMIDALE",269,36
"2019-09-06","ORANGE",46,36
"2019-09-06","GOULBURN",-1,36
"2019-09-07","RANDWICK",38,37
"2019-09-07","LIVERPOOL",18,37
"2019-09-07","BRINGELLY",40,37
"2019-09-07","CHULLORA",38,37
"2019-09-07","EARLWOOD",37,37
"2019-09-07","WYONG",39,37
"2019-09-07","CARRINGTON",51,37
"2019-09-07","STOCKTON",65,37
"2019-09-07","NEWCASTLE",43,37
"2019-09-07","BERESFIELD",46,37
"2019-09-07","TAMWORTH",170,37
"2019-09-07","WOLLONGONG",15,37
"2019-09-07","RICHMOND",40,37
"2019-09-07","BARGO",37,37
"2019-09-07","ALBURY",15,37
"2019-09-07","BATHURST",18,37
"2019-09-07","OAKDALE",40,37
"2019-09-07","PROSPECT",38,37
"2019-09-07","SINGLETON",55,37
"2019-09-07","CAMBERWELL",113,37
"2019-09-07","BULGA",29,37
"2019-09-07","WYBONG",40,37
"2019-09-07","ABERDEEN",47,37
"2019-09-07","WARKWORTH",41,37
"2019-09-07","CAMDEN",-1,37
"2019-09-07","NARRABRI",129,37
"2019-09-07","GUNNEDAH",90,37
"2019-09-07","ARMIDALE",189,37
"2019-09-07","ORANGE",14,37
"2019-09-07","GOULBURN",-1,37
"2019-09-08","RANDWICK",40,38
"2019-09-08","LIVERPOOL",13,38
"2019-09-08","BRINGELLY",-1,38
"2019-09-08","CHULLORA",38,38
"2019-09-08","EARLWOOD",38,38
"2019-09-08","WYONG",40,38
"2019-09-08","CARRINGTON",16,38
"2019-09-08","STOCKTON",27,38
"2019-09-08","NEWCASTLE",15,38
"2019-09-08","BERESFIELD",38,38
"2019-09-08","TAMWORTH",33,38
"2019-09-08","WOLLONGONG",12,38
"2019-09-08","RICHMOND",40,38
"2019-09-08","BARGO",37,38
"2019-09-08","ALBURY",15,38
"2019-09-08","BATHURST",11,38
"2019-09-08","OAKDALE",36,38
"2019-09-08","PROSPECT",39,38
"2019-09-08","SINGLETON",31,38
"2019-09-08","CAMBERWELL",53,38
"2019-09-08","BULGA",15,38
"2019-09-08","WYBONG",19,38
"2019-09-08","ABERDEEN",20,38
"2019-09-08","WARKWORTH",17,38
"2019-09-08","CAMDEN",-1,38
"2019-09-08","NARRABRI",32,38
"2019-09-08","GUNNEDAH",38,38
"2019-09-08","ARMIDALE",29,38
"2019-09-08","ORANGE",25,38
"2019-09-08","GOULBURN",-1,38
"2019-09-09","RANDWICK",37,39
"2019-09-09","LIVERPOOL",21,39
"2019-09-09","BRINGELLY",-1,39
"2019-09-09","CHULLORA",33,39
"2019-09-09","EARLWOOD",37,39
"2019-09-09","WYONG",39,39
"2019-09-09","CARRINGTON",22,39
"2019-09-09","STOCKTON",29,39
"2019-09-09","NEWCASTLE",23,39
"2019-09-09","BERESFIELD",39,39
"2019-09-09","TAMWORTH",36,39
"2019-09-09","WOLLONGONG",16,39
"2019-09-09","RICHMOND",38,39
"2019-09-09","BARGO",36,39
"2019-09-09","ALBURY",21,39
"2019-09-09","BATHURST",17,39
"2019-09-09","OAKDALE",-1,39
"2019-09-09","PROSPECT",36,39
"2019-09-09","SINGLETON",35,39
"2019-09-09","CAMBERWELL",43,39
"2019-09-09","BULGA",20,39
"2019-09-09","WYBONG",19,39
"2019-09-09","ABERDEEN",24,39
"2019-09-09","WARKWORTH",26,39
"2019-09-09","CAMDEN",-1,39
"2019-09-09","NARRABRI",97,39
"2019-09-09","GUNNEDAH",42,39
"2019-09-09","ARMIDALE",37,39
"2019-09-09","ORANGE",27,39
"2019-09-09","GOULBURN",-1,39
"2019-09-10","RANDWICK",39,40
"2019-09-10","LIVERPOOL",37,40
"2019-09-10","BRINGELLY",39,40
"2019-09-10","CHULLORA",43,40
"2019-09-10","EARLWOOD",36,40
"2019-09-10","WYONG",36,40
"2019-09-10","CARRINGTON",36,40
"2019-09-10","STOCKTON",38,40
"2019-09-10","NEWCASTLE",39,40
"2019-09-10","BERESFIELD",32,40
"2019-09-10","TAMWORTH",35,40
"2019-09-10","WOLLONGONG",23,40
"2019-09-10","RICHMOND",39,40
"2019-09-10","BARGO",35,40
"2019-09-10","ALBURY",26,40
"2019-09-10","BATHURST",19,40
"2019-09-10","OAKDALE",37,40
"2019-09-10","PROSPECT",36,40
"2019-09-10","SINGLETON",32,40
"2019-09-10","CAMBERWELL",34,40
"2019-09-10","BULGA",26,40
"2019-09-10","WYBONG",31,40
"2019-09-10","ABERDEEN",37,40
"2019-09-10","WARKWORTH",31,40
"2019-09-10","CAMDEN",39,40
"2019-09-10","NARRABRI",23,40
"2019-09-10","GUNNEDAH",40,40
"2019-09-10","ARMIDALE",42,40
"2019-09-10","ORANGE",71,40
"2019-09-10","GOULBURN",-1,40
"2019-09-11","RANDWICK",43,41
"2019-09-11","LIVERPOOL",63,41
"2019-09-11","BRINGELLY",47,41
"2019-09-11","CHULLORA",40,41
"2019-09-11","EARLWOOD",40,41
"2019-09-11","WYONG",42,41
"2019-09-11","CARRINGTON",49,41
"2019-09-11","STOCKTON",74,41
"2019-09-11","NEWCASTLE",44,41
"2019-09-11","BERESFIELD",42,41
"2019-09-11","TAMWORTH",48,41
"2019-09-11","WOLLONGONG",25,41
"2019-09-11","RICHMOND",41,41
"2019-09-11","BARGO",42,41
"2019-09-11","ALBURY",31,41
"2019-09-11","BATHURST",25,41
"2019-09-11","OAKDALE",48,41
"2019-09-11","PROSPECT",44,41
"2019-09-11","SINGLETON",52,41
"2019-09-11","CAMBERWELL",53,41
"2019-09-11","BULGA",53,41
"2019-09-11","WYBONG",37,41
"2019-09-11","ABERDEEN",50,41
"2019-09-11","WARKWORTH",45,41
"2019-09-11","CAMDEN",46,41
"2019-09-11","NARRABRI",-1,41
"2019-09-11","GUNNEDAH",42,41
"2019-09-11","ARMIDALE",123,41
"2019-09-11","ORANGE",85,41
"2019-09-11","GOULBURN",-1,41
"2019-09-12","RANDWICK",46,42
"2019-09-12","LIVERPOOL",53,42
"2019-09-12","BRINGELLY",47,42
"2019-09-12","CHULLORA",117,42
"2019-09-12","EARLWOOD",43,42
"2019-09-12","WYONG",43,42
"2019-09-12","CARRINGTON",53,42
"2019-09-12","STOCKTON",85,42
"2019-09-12","NEWCASTLE",47,42
"2019-09-12","BERESFIELD",49,42
"2019-09-12","TAMWORTH",66,42
"2019-09-12","WOLLONGONG",25,42
"2019-09-12","RICHMOND",46,42
"2019-09-12","BARGO",40,42
"2019-09-12","ALBURY",32,42
"2019-09-12","BATHURST",34,42
"2019-09-12","OAKDALE",44,42
"2019-09-12","PROSPECT",45,42
"2019-09-12","SINGLETON",72,42
"2019-09-12","CAMBERWELL",122,42
"2019-09-12","BULGA",38,42
"2019-09-12","WYBONG",33,42
"2019-09-12","ABERDEEN",41,42
"2019-09-12","WARKWORTH",52,42
"2019-09-12","CAMDEN",42,42
"2019-09-12","NARRABRI",29,42
"2019-09-12","GUNNEDAH",49,42
"2019-09-12","ARMIDALE",296,42
"2019-09-12","ORANGE",99,42
"2019-09-12","GOULBURN",-1,42
"2019-09-13","RANDWICK",63,43
"2019-09-13","LIVERPOOL",76,43
"2019-09-13","BRINGELLY",64,43
"2019-09-13","CHULLORA",67,43
"2019-09-13","EARLWOOD",59,43
"2019-09-13","WYONG",51,43
"2019-09-13","CARRINGTON",82,43
"2019-09-13","STOCKTON",146,43
"2019-09-13","NEWCASTLE",82,43
"2019-09-13","BERESFIELD",65,43
"2019-09-13","TAMWORTH",72,43
"2019-09-13","WOLLONGONG",54,43
"2019-09-13","RICHMOND",57,43
"2019-09-13","BARGO",49,43
"2019-09-13","ALBURY",36,43
"2019-09-13","BATHURST",34,43
"2019-09-13","OAKDALE",50,43
"2019-09-13","PROSPECT",64,43
"2019-09-13","SINGLETON",95,43
"2019-09-13","CAMBERWELL",119,43
"2019-09-13","BULGA",69,43
"2019-09-13","WYBONG",63,43
"2019-09-13","ABERDEEN",76,43
"2019-09-13","WARKWORTH",89,43
"2019-09-13","CAMDEN",53,43
"2019-09-13","NARRABRI",26,43
"2019-09-13","GUNNEDAH",45,43
"2019-09-13","ARMIDALE",69,43
"2019-09-13","ORANGE",28,43
"2019-09-13","GOULBURN",-1,43
"2019-09-14","RANDWICK",50,44
"2019-09-14","LIVERPOOL",52,44
"2019-09-14","BRINGELLY",47,44
"2019-09-14","CHULLORA",47,44
"2019-09-14","EARLWOOD",48,44
"2019-09-14","WYONG",39,44
"2019-09-14","CARRINGTON",60,44
"2019-09-14","STOCKTON",89,44
"2019-09-14","NEWCASTLE",63,44
"2019-09-14","BERESFIELD",59,44
"2019-09-14","TAMWORTH",60,44
"2019-09-14","WOLLONGONG",40,44
"2019-09-14","RICHMOND",57,44
"2019-09-14","BARGO",66,44
"2019-09-14","ALBURY",52,44
"2019-09-14","BATHURST",30,44
"2019-09-14","OAKDALE",49,44
"2019-09-14","PROSPECT",51,44
"2019-09-14","SINGLETON",51,44
"2019-09-14","CAMBERWELL",80,44
"2019-09-14","BULGA",51,44
"2019-09-14","WYBONG",43,44
"2019-09-14","ABERDEEN",50,44
"2019-09-14","WARKWORTH",68,44
"2019-09-14","CAMDEN",45,44
"2019-09-14","NARRABRI",18,44
"2019-09-14","GUNNEDAH",42,44
"2019-09-14","ARMIDALE",66,44
"2019-09-14","ORANGE",32,44
"2019-09-14","GOULBURN",-1,44
"2019-09-15","RANDWICK",50,45
"2019-09-15","LIVERPOOL",47,45
"2019-09-15","BRINGELLY",48,45
"2019-09-15","CHULLORA",49,45
"2019-09-15","EARLWOOD",47,45
"2019-09-15","WYONG",45,45
"2019-09-15","CARRINGTON",80,45
"2019-09-15","STOCKTON",166,45
"2019-09-15","NEWCASTLE",75,45
"2019-09-15","BERESFIELD",52,45
"2019-09-15","TAMWORTH",54,45
"2019-09-15","WOLLONGONG",41,45
"2019-09-15","RICHMOND",44,45
"2019-09-15","BARGO",37,45
"2019-09-15","ALBURY",50,45
"2019-09-15","BATHURST",32,45
"2019-09-15","OAKDALE",39,45
"2019-09-15","PROSPECT",49,45
"2019-09-15","SINGLETON",70,45
"2019-09-15","CAMBERWELL",68,45
"2019-09-15","BULGA",52,45
"2019-09-15","WYBONG",39,45
"2019-09-15","ABERDEEN",43,45
"2019-09-15","WARKWORTH",63,45
"2019-09-15","CAMDEN",42,45
"2019-09-15","NARRABRI",27,45
"2019-09-15","GUNNEDAH",49,45
"2019-09-15","ARMIDALE",192,45
"2019-09-15","ORANGE",50,45
"2019-09-15","GOULBURN",-1,45
"2019-09-16","RANDWICK",52,46
"2019-09-16","LIVERPOOL",62,46
"2019-09-16","BRINGELLY",60,46
"2019-09-16","CHULLORA",53,46
"2019-09-16","EARLWOOD",51,46
"2019-09-16","WYONG",42,46
"2019-09-16","CARRINGTON",90,46
"2019-09-16","STOCKTON",124,46
"2019-09-16","NEWCASTLE",75,46
"2019-09-16","BERESFIELD",81,46
"2019-09-16","TAMWORTH",68,46
"2019-09-16","WOLLONGONG",50,46
"2019-09-16","RICHMOND",50,46
"2019-09-16","BARGO",43,46
"2019-09-16","ALBURY",27,46
"2019-09-16","BATHURST",48,46
"2019-09-16","OAKDALE",41,46
"2019-09-16","PROSPECT",48,46
"2019-09-16","SINGLETON",105,46
"2019-09-16","CAMBERWELL",125,46
"2019-09-16","BULGA",57,46
"2019-09-16","WYBONG",63,46
"2019-09-16","ABERDEEN",65,46
"2019-09-16","WARKWORTH",115,46
"2019-09-16","CAMDEN",46,46
"2019-09-16","NARRABRI",33,46
"2019-09-16","GUNNEDAH",45,46
"2019-09-16","ARMIDALE",121,46
"2019-09-16","ORANGE",44,46
"2019-09-16","GOULBURN",-1,46
"2019-09-17","RANDWICK",38,47
"2019-09-17","LIVERPOOL",21,47
"2019-09-17","BRINGELLY",37,47
"2019-09-17","CHULLORA",33,47
"2019-09-17","EARLWOOD",36,47
"2019-09-17","WYONG",39,47
"2019-09-17","CARRINGTON",39,47
"2019-09-17","STOCKTON",39,47
"2019-09-17","NEWCASTLE",41,47
"2019-09-17","BERESFIELD",36,47
"2019-09-17","TAMWORTH",84,47
"2019-09-17","WOLLONGONG",32,47
"2019-09-17","RICHMOND",32,47
"2019-09-17","BARGO",33,47
"2019-09-17","ALBURY",22,47
"2019-09-17","BATHURST",10,47
"2019-09-17","OAKDALE",36,47
"2019-09-17","PROSPECT",32,47
"2019-09-17","SINGLETON",19,47
"2019-09-17","CAMBERWELL",22,47
"2019-09-17","BULGA",13,47
"2019-09-17","WYBONG",24,47
"2019-09-17","ABERDEEN",22,47
"2019-09-17","WARKWORTH",21,47
"2019-09-17","CAMDEN",34,47
"2019-09-17","NARRABRI",73,47
"2019-09-17","GUNNEDAH",60,47
"2019-09-17","ARMIDALE",871,47
"2019-09-17","ORANGE",17,47
"2019-09-17","GOULBURN",-1,47
"2019-09-18","RANDWICK",41,48
"2019-09-18","LIVERPOOL",16,48
"2019-09-18","BRINGELLY",36,48
"2019-09-18","CHULLORA",34,48
"2019-09-18","EARLWOOD",37,48
"2019-09-18","WYONG",51,48
